gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
CHA201309130,CLE,CHA,CHI12,20130913,0,1:10PM,day,,,true,,208,15533,unknown,unknown,cloudy,57,torf,19,frisd701,,,kellj901,coope901,fairc901,schrp901,,,shawb001,santh001,perec002,regular,3,1,CLE,CHA,y,both,y,y,y,2013
DET201309130,KCA,DET,DET05,20130913,0,7:08PM,night,,,true,,167,40389,unknown,unknown,sunny,57,torf,17,kleir701,,,davib902,hirsj901,hoyej901,reynj901,,,verlj001,chenb001,benoj001,regular,3,6,DET,KCA,y,both,y,y,y,2013
HOU201309130,ANA,HOU,HOU03,20130913,0,7:10PM,night,,,true,,190,19742,dry,none,dome,73,unknown,0,porzg701,,,diazl901,wegnm901,timmt901,wintm901,,,keucd001,vargj001,fielj002,regular,7,9,HOU,ANA,y,both,y,y,y,2013
LAN201309130,SFN,LAN,LOS03,20130913,0,7:11PM,night,,,false,,204,52650,unknown,unknown,sunny,76,torf,3,munse701,,,iassd901,knigb901,carlm901,davig901,,,bumgm001,kersc001,romos001,regular,4,2,SFN,LAN,y,both,y,y,y,2013
MIL201309130,CIN,MIL,MIL06,20130913,0,7:10PM,night,,,false,,167,39665,dry,none,dome,70,unknown,0,odrit701,,,cedeg901,herna901,carav901,barkl901,,,lohsk001,latom001,,regular,1,5,MIL,CIN,y,both,y,y,y,2013
MIN201309130,TBA,MIN,MIN04,20130913,0,7:10PM,night,,,true,,173,27292,unknown,unknown,sunny,67,fromrf,8,wongg701,,,wendh902,laynj901,porta901,gibsg901,,,archc001,corrk001,rodnf001,regular,3,0,TBA,MIN,y,both,y,y,y,2013
NYN201309130,MIA,NYN,NYC20,20130913,0,7:11PM,night,,,false,,150,20562,unknown,unknown,cloudy,70,fromlf,17,karph701,,,everm901,belld901,basnt901,gibsh902,,,niesj001,handb001,hawkl001,regular,3,4,NYN,MIA,y,both,y,y,y,2013
PIT201309130,CHN,PIT,PIT08,20130913,0,7:08PM,night,,,false,,195,35962,unknown,unknown,unknown,59,tocf,13,webbb701,,,eddid901,demud901,estam901,nauep901,,,villc001,grilj001,gregk001,regular,5,4,CHN,PIT,y,both,y,y,y,2013
SLN201309130,SEA,SLN,STL10,20130913,0,7:16PM,night,,,false,,195,40506,unknown,unknown,sunny,70,torf,9,smitm701,,,bakej902,johna901,welkb901,onorb901,,,siegk001,ruffc001,,regular,1,2,SLN,SEA,y,both,y,y,y,2013
TEX201309130,OAK,TEX,ARL02,20130913,0,7:07PM,night,,,true,,249,40180,unknown,unknown,sunny,92,fromlf,5,wells701,,,drakr901,westj901,holbs901,fleta901,,,strad003,holld003,dools001,regular,9,8,OAK,TEX,y,both,y,y,y,2013
TOR201309130,BAL,TOR,TOR02,20130913,0,7:08PM,night,,,true,,161,20024,dry,none,dome,68,unknown,0,lajor701,,,ticht901,buckc901,scotd901,millb901,,,huntt002,delas001,johnj010,regular,5,3,BAL,TOR,y,both,y,y,y,2013
WAS201309130,PHI,WAS,WAS11,20130913,0,7:06PM,night,,,false,,179,31325,unknown,unknown,unknown,71,fromcf,6,jacot701,,,hicke901,joycj901,nelsj901,wolfj901,,,ohler001,kendk001,,regular,1,6,WAS,PHI,y,both,y,y,y,2013
ARI201309140,COL,ARI,PHO01,20130914,0,5:10PM,night,,,false,,185,32237,dry,none,dome,78,unknown,0,johnr701,,,gonzm901,randt901,vanol901,gormb901,,,milew001,oswar001,,regular,2,9,ARI,COL,y,both,y,y,y,2013
ATL201309140,SDN,ATL,ATL02,20130914,0,7:11PM,night,,,false,,168,40153,unknown,unknown,sunny,77,fromcf,7,stamm701,,,hallt901,cuzzp901,guccc901,muchm901,,,medlk001,erlir001,kimbc001,regular,1,2,ATL,SDN,y,both,y,y,y,2013
BOS201309140,NYA,BOS,BOS07,20130914,0,1:07PM,day,,,true,,163,37510,unknown,unknown,cloudy,67,ltor,7,shalm701,,,dimum901,kulpr901,marqa901,barrt901,,,lestj001,sabac001,,regular,1,5,BOS,NYA,y,both,y,y,y,2013
CHA201309140,CLE,CHA,CHI12,20130914,0,6:11PM,night,,,true,,180,28024,unknown,unknown,cloudy,69,rtol,8,roseb701,,,coope901,fairc901,schrp901,kellj901,,,jimeu001,riena001,,regular,8,1,CLE,CHA,y,both,y,y,y,2013
DET201309140,KCA,DET,DET05,20130914,0,7:08PM,night,,,true,,151,41841,unknown,unknown,sunny,65,fromrf,6,kleir701,,,hirsj901,hoyej901,reynj901,davib902,,,sante001,fistd001,hollg001,regular,1,0,KCA,DET,y,both,y,y,y,2013
HOU201309140,ANA,HOU,HOU03,20130914,0,6:11PM,night,,,true,,191,21903,dry,none,dome,73,unknown,0,porzg701,,,wegnm901,timmt901,wintm901,diazl901,,,weavj003,oberb001,,regular,6,2,ANA,HOU,y,both,y,y,y,2013
LAN201309140,SFN,LAN,LOS03,20130914,0,6:10PM,night,,,false,,206,53062,unknown,unknown,sunny,80,tocf,7,hartd701,,,knigb901,carlm901,davig901,iassd901,,,linct001,nolar001,,regular,19,3,SFN,LAN,y,both,y,y,y,2013
MIL201309140,CIN,MIL,MIL06,20130914,0,12:07PM,day,,,false,,203,25929,unknown,unknown,cloudy,63,ltor,6,odrit701,,,herna901,carav901,barkl901,cedeg901,,,bailh001,hellj002,chapa001,regular,7,3,CIN,MIL,y,both,y,y,y,2013
MIN201309140,TBA,MIN,MIN04,20130914,0,6:17PM,night,,,true,,184,28541,wet,rain,unknown,70,rtol,11,wongg701,,,laynj901,porta901,gibsg901,wendh902,,,gomeb001,albea001,,regular,7,0,TBA,MIN,y,both,y,y,y,2013
NYN201309141,MIA,NYN,NYC20,20130914,1,4:10PM,day,,,false,,173,0,unknown,unknown,cloudy,68,ltor,9,karph701,,,welkt901,basnt901,gibsh902,everm901,,,alvah001,torrc001,cishs001,regular,3,0,MIA,NYN,y,both,y,y,y,2013
NYN201309142,MIA,NYN,NYC20,20130914,2,7:42PM,night,,,false,,167,25175,unknown,unknown,sunny,62,torf,15,karph701,,,belld901,gibsh902,everm901,basnt901,,,matsd001,turnj002,hawkl001,regular,1,3,NYN,MIA,y,both,y,y,y,2013
PIT201309140,CHN,PIT,PIT08,20130914,0,7:07PM,night,,,false,,153,37534,unknown,unknown,sunny,64,fromrf,2,patte701,,,demud901,estam901,nauep901,eddid901,,,coleg001,russj003,melam001,regular,1,2,PIT,CHN,y,both,y,y,y,2013
SLN201309140,SEA,SLN,STL10,20130914,0,6:16PM,night,,,false,,171,41374,unknown,unknown,sunny,73,rtol,3,muelg701,,,johna901,welkb901,onorb901,bakej902,,,paxtj001,wachm001,farqd001,regular,4,1,SEA,SLN,y,both,y,y,y,2013
TEX201309140,OAK,TEX,ARL02,20130914,0,12:06PM,day,,,true,,182,36067,unknown,unknown,sunny,83,torf,9,wells701,,,westj901,holbs901,fleta901,drakr901,,,colob001,darvy001,balfg001,regular,1,0,OAK,TEX,y,both,y,y,y,2013
TOR201309140,BAL,TOR,TOR02,20130914,0,4:07PM,day,,,true,,143,29942,unknown,unknown,sunny,59,tocf,9,lajor701,,,buckc901,scotd901,millb901,ticht901,,,jeffj001,tillc001,jansc001,regular,3,4,TOR,BAL,y,both,y,y,y,2013
WAS201309140,PHI,WAS,WAS11,20130914,0,7:06PM,night,,,false,,204,33972,unknown,unknown,sunny,66,fromcf,12,jacot701,,,joycj901,nelsj901,wolfj901,hicke901,,,hamec001,gonzg003,papej001,regular,5,4,PHI,WAS,y,both,y,y,y,2013
ARI201309150,COL,ARI,PHO01,20130915,0,1:10PM,day,,,false,,167,26845,dry,none,dome,75,unknown,0,johnr701,,,randt901,rippm901,gormb901,gonzm901,,,delgr001,chacj001,,regular,2,8,ARI,COL,y,both,y,y,y,2013
ATL201309150,SDN,ATL,ATL02,20130915,0,1:39PM,day,,,false,,177,36125,unknown,unknown,cloudy,77,rtol,6,stamm701,,,cuzzp901,guccc901,muchm901,hallt901,,,smitb005,tehej001,,regular,4,0,SDN,ATL,y,both,y,y,y,2013
BOS201309150,NYA,BOS,BOS07,20130915,0,8:13PM,night,,,true,,193,37137,unknown,unknown,unknown,69,fromlf,6,scogc701,,,kulpr901,marqa901,barrt901,dimum901,,,buchc001,novai001,,regular,2,9,BOS,NYA,y,both,y,y,y,2013
CHA201309150,CLE,CHA,CHI12,20130915,0,5:33PM,night,,,true,,159,18631,wet,rain,unknown,58,fromcf,2,roseb701,,,fairc901,schrp901,kellj901,coope901,,,mcalz001,salec001,,regular,7,1,CLE,CHA,y,both,y,y,y,2013
DET201309150,KCA,DET,DET05,20130915,0,1:09PM,day,,,true,,159,40491,unknown,unknown,unknown,64,rtol,7,marod701,,,hoyej901,reynj901,davib902,hirsj901,,,smyld001,guthj001,benoj001,regular,2,3,DET,KCA,y,both,y,y,y,2013
HOU201309150,ANA,HOU,HOU03,20130915,0,1:13PM,day,,,true,,177,21374,dry,none,dome,73,unknown,0,porzg701,,,timmt901,wintm901,diazl901,wegnm901,,,willj003,clemp002,friee001,regular,2,1,ANA,HOU,y,both,y,y,y,2013
LAN201309150,SFN,LAN,LOS03,20130915,0,1:11PM,day,,,false,,201,47302,unknown,unknown,sunny,87,ltor,7,hartd701,,,carlm901,davig901,iassd901,knigb901,,,machj002,rodrp001,romos001,regular,4,3,SFN,LAN,y,both,y,y,y,2013
MIL201309150,CIN,MIL,MIL06,20130915,0,1:10PM,day,,,false,,189,26725,dry,none,dome,67,unknown,0,odrit701,,,carav901,barkl901,cedeg901,herna901,,,hendj001,dukez001,,regular,5,6,MIL,CIN,y,both,y,y,y,2013
MIN201309150,TBA,MIN,MIN04,20130915,0,1:12PM,day,,,true,,194,27988,unknown,unknown,overcast,62,ltor,12,wongg701,,,porta901,gibsg901,wendh902,laynj901,,,fienc001,peraj002,perkg001,regular,4,6,MIN,TBA,y,both,y,y,y,2013
NYN201309150,MIA,NYN,NYC20,20130915,0,1:12PM,day,,,false,,217,25165,unknown,unknown,cloudy,69,torf,5,karph701,,,basnt901,welkt901,gibsh902,belld901,,,blacv001,philz001,,regular,0,1,NYN,MIA,y,both,y,y,y,2013
PIT201309150,CHN,PIT,PIT08,20130915,0,1:36PM,day,,,false,,165,36559,unknown,unknown,cloudy,68,ltor,4,krizt701,,,estam901,nauep901,eddid901,demud901,,,farnk001,strop001,melam001,regular,2,3,PIT,CHN,y,both,y,y,y,2013
SLN201309150,SEA,SLN,STL10,20130915,0,1:16PM,day,,,false,,189,40526,unknown,unknown,cloudy,77,tocf,8,durbj701,,,welkb901,onorb901,bakej902,johna901,,,mills001,ramie004,,regular,2,12,SLN,SEA,y,both,y,y,y,2013
TEX201309150,OAK,TEX,ARL02,20130915,0,2:07PM,day,,,true,,185,42980,unknown,unknown,cloudy,92,fromrf,2,wells701,,,holbs901,fleta901,drakr901,westj901,,,milot001,perem004,,regular,5,1,OAK,TEX,y,both,y,y,y,2013
TOR201309150,BAL,TOR,TOR02,20130915,0,1:07PM,day,,,true,,173,22331,dry,none,dome,69,unknown,0,lajor701,,,scotd901,millb901,ticht901,buckc901,,,gonzm003,buehm001,johnj010,regular,3,1,BAL,TOR,y,both,y,y,y,2013
WAS201309150,PHI,WAS,WAS11,20130915,0,1:37PM,day,,,false,,184,33746,unknown,unknown,unknown,72,rtol,4,jacot701,,,nelsj901,wolfj901,hicke901,joycj901,,,zimmj003,cloyt001,,regular,2,11,WAS,PHI,y,both,y,y,y,2013
ARI201309160,LAN,ARI,PHO01,20130916,0,6:40PM,night,,,false,,151,24933,unknown,unknown,sunny,101,fromcf,5,rausg701,,,fleta901,drakr901,westj901,joycj901,,,cahit001,ryu-h001,ziegb001,regular,1,2,ARI,LAN,y,both,y,y,y,2013
CHA201309160,MIN,CHA,CHI12,20130916,0,7:11PM,night,,,true,,196,15018,unknown,unknown,sunny,57,ltor,15,roseb701,,,marqa901,barrt901,dimum901,barrs901,,,johne003,hendl001,,regular,1,12,CHA,MIN,y,both,y,y,y,2013
COL201309160,SLN,COL,DEN02,20130916,0,6:43PM,night,,,false,,171,31117,unknown,unknown,sunny,72,rtol,3,platd701,,,millb901,barkl901,danlk901,carav901,,,bettc001,roset001,,regular,2,6,COL,SLN,y,both,y,y,y,2013
DET201309160,SEA,DET,DET05,20130916,0,7:08PM,night,,,true,,170,34063,unknown,unknown,sunny,62,torf,7,klonc701,,,guccc901,hallt901,cuzzp901,kulpr901,,,porcr001,saunj001,benoj001,regular,2,4,DET,SEA,y,both,y,y,y,2013
HOU201309160,CIN,HOU,HOU03,20130916,0,7:11PM,night,,,true,,156,15449,dry,none,dome,73,unknown,0,porzg701,,,bellw901,hudsm901,mcclt901,fostm901,,,cuetj001,bedae001,,regular,6,1,CIN,HOU,y,both,y,y,y,2013
KCA201309160,CLE,KCA,KAN06,20130916,0,7:10PM,night,,,true,,208,15413,unknown,unknown,overcast,61,fromrf,7,boycd701,,,onorb901,culbf901,johna901,welkb901,,,shiej002,kazms001,,regular,1,7,KCA,CLE,y,both,y,y,y,2013
MIL201309160,CHN,MIL,MIL06,20130916,0,7:11PM,night,,,false,,202,24464,dry,none,dome,68,unknown,0,odrit701,,,schrp901,kellj901,basnt901,fairc901,,,peraw001,jacke001,,regular,1,6,MIL,CHN,y,both,y,y,y,2013
OAK201309160,ANA,OAK,OAK01,20130916,0,7:08PM,night,,,true,,189,14629,unknown,unknown,sunny,58,torf,12,younj701,,,conrc901,darlg901,mealj901,emmep901,,,wilsc004,parkj001,,regular,12,1,ANA,OAK,y,both,y,y,y,2013
PHI201309160,MIA,PHI,PHI13,20130916,0,7:08PM,night,,,false,,164,31266,unknown,unknown,unknown,71,fromlf,11,macom701,,,nauep901,eddid901,herna901,demud901,,,lee-c003,dysos001,,regular,2,12,PHI,MIA,y,both,y,y,y,2013
PIT201309160,SDN,PIT,PIT08,20130916,0,7:05PM,night,,,false,,150,20633,unknown,unknown,unknown,66,fromcf,7,patte701,,,drecb901,everm901,welkt901,belld901,,,casha001,burna001,,regular,2,0,SDN,PIT,y,both,y,y,y,2013
TBA201309160,TEX,TBA,STP01,20130916,0,7:12PM,night,,,true,,181,10724,unknown,unknown,dome,72,rtol,0,mathb701,,,vanol901,gonzm901,coope901,randt901,,,cobba001,garzm001,,regular,2,6,TBA,TEX,y,both,y,y,y,2013
ARI201309170,LAN,ARI,PHO01,20130917,0,6:40PM,night,,,false,,212,26304,unknown,unknown,cloudy,102,ltor,5,rausg701,,,drakr901,westj901,joycj901,fleta901,,,greiz001,corbp001,,regular,9,3,LAN,ARI,y,both,y,y,y,2013
BOS201309170,BAL,BOS,BOS07,20130917,0,7:12PM,night,,,true,,188,35030,unknown,unknown,cloudy,59,fromrf,5,scogc701,,,wintm901,diazl901,wegnm901,timmt901,,,huntt002,uehak001,johnj010,regular,3,2,BAL,BOS,y,both,y,y,y,2013
CHA201309170,MIN,CHA,CHI12,20130917,0,7:11PM,night,,,true,,213,15964,unknown,unknown,unknown,65,fromlf,11,roseb701,,,barrt901,dimum901,barrs901,marqa901,,,quinj001,pelfm001,reeda001,regular,3,4,CHA,MIN,y,both,y,y,y,2013
COL201309170,SLN,COL,DEN02,20130917,0,6:42PM,night,,,false,,203,27107,unknown,unknown,cloudy,81,torf,2,platd701,,,barkl901,danlk901,carav901,millb901,,,kellj001,nicaj001,,regular,11,4,SLN,COL,y,both,y,y,y,2013
DET201309170,SEA,DET,DET05,20130917,0,7:08PM,night,,,true,,226,39076,unknown,unknown,cloudy,61,fromlf,10,klonc701,,,hallt901,cuzzp901,kulpr901,guccc901,,,albua001,mediy001,,regular,2,6,DET,SEA,y,both,y,y,y,2013
HOU201309170,CIN,HOU,HOU03,20130917,0,7:11PM,night,,,true,,160,25582,dry,none,dome,73,unknown,0,wilkt701,,,hudsm901,mcclt901,fostm901,bellw901,,,leakm001,lylej001,,regular,10,0,CIN,HOU,y,both,y,y,y,2013
KCA201309170,CLE,KCA,KAN06,20130917,0,7:10PM,night,,,true,,191,21685,unknown,unknown,cloudy,71,rtol,13,boycd701,,,culbf901,johna901,welkb901,onorb901,,,allec002,daviw001,perec002,regular,5,3,CLE,KCA,y,both,y,y,y,2013
MIL201309170,CHN,MIL,MIL06,20130917,0,7:10PM,night,,,false,,174,22506,dry,none,dome,68,unknown,0,odrit701,,,kellj901,basnt901,fairc901,schrp901,,,hendj001,grimj002,,regular,3,4,MIL,CHN,y,both,y,y,y,2013
NYN201309170,SFN,NYN,NYC20,20130917,0,7:12PM,night,,,false,,235,24343,unknown,unknown,sunny,63,ltor,5,karph701,,,wolfj901,hicke901,holbs901,nelsj901,,,petiy001,henns001,,regular,8,5,SFN,NYN,y,both,y,y,y,2013
OAK201309170,ANA,OAK,OAK01,20130917,0,7:09PM,night,,,true,,206,18771,unknown,unknown,sunny,62,torf,9,younj701,,,darlg901,mealj901,emmep901,conrc901,,,balfg001,kohnm001,,regular,1,2,OAK,ANA,y,both,y,y,y,2013
PHI201309170,MIA,PHI,PHI13,20130917,0,7:06PM,night,,,false,,165,28872,unknown,unknown,sunny,63,rtol,7,macom701,,,eddid901,herna901,nauep901,rackd901,,,hallr001,flynb001,papej001,regular,4,6,PHI,MIA,y,both,y,y,y,2013
PIT201309170,SDN,PIT,PIT08,20130917,0,7:06PM,night,,,false,,184,22520,unknown,unknown,sunny,67,fromcf,5,patte701,,,everm901,welkt901,belld901,drecb901,,,stule002,lockj001,gregl001,regular,5,2,SDN,PIT,y,both,y,y,y,2013
TBA201309170,TEX,TBA,STP01,20130917,0,7:11PM,night,,,true,,175,10786,unknown,unknown,dome,72,torf,0,mathb701,,,gonzm901,coope901,randt901,vanol901,,,ogana001,hellj001,,regular,7,1,TEX,TBA,y,both,y,y,y,2013
TOR201309170,NYA,TOR,TOR02,20130917,0,7:09PM,night,,,true,,145,24894,dry,none,dome,68,unknown,0,uttes701,,,davig901,iassd901,knigb901,carlm901,,,dickr001,petta001,jansc001,regular,0,2,TOR,NYA,y,both,y,y,y,2013
WAS201309171,ATL,WAS,WAS11,20130917,1,1:07PM,day,,,false,,183,25066,unknown,unknown,sunny,63,ltor,5,tritb701,,,ticht901,demud901,buckc901,scotd901,,,kroli001,kimbc001,,regular,5,6,WAS,ATL,y,both,y,y,y,2013
WAS201309172,ATL,WAS,WAS11,20130917,2,7:06PM,night,,,false,,145,28369,unknown,unknown,sunny,63,fromrf,3,tritb701,,,bakej902,buckc901,scotd901,demud901,,,roart001,garcf002,,regular,0,4,WAS,ATL,y,both,y,y,y,2013
ARI201309180,LAN,ARI,PHO01,20130918,0,7:10PM,night,,,false,,204,27305,unknown,unknown,sunny,98,tolf,4,rausg701,,,westj901,joycj901,fleta901,drakr901,,,mccab001,fifes001,,regular,4,9,ARI,LAN,y,both,y,y,y,2013
BOS201309180,BAL,BOS,BOS07,20130918,0,7:10PM,night,,,true,,241,38540,unknown,unknown,sunny,70,torf,9,ellib701,,,diazl901,wegnm901,timmt901,wintm901,,,mcfat001,moraf001,johnj010,regular,5,3,BAL,BOS,y,both,y,y,y,2013
CHA201309180,MIN,CHA,CHI12,20130918,0,1:10PM,day,,,true,,158,14520,unknown,unknown,cloudy,80,fromrf,9,frisd701,,,dimum901,barrs901,marqa901,barrt901,,,diams001,dankj001,perkg001,regular,4,3,MIN,CHA,y,both,y,y,y,2013
COL201309180,SLN,COL,DEN02,20130918,0,6:41PM,night,,,false,,173,26955,unknown,unknown,overcast,68,torf,8,einsd701,,,danlk901,carav901,millb901,barkl901,,,waina001,chatt001,mujie001,regular,4,3,SLN,COL,y,both,y,y,y,2013
DET201309180,SEA,DET,DET05,20130918,0,7:08PM,night,,,true,,175,36395,unknown,unknown,cloudy,71,fromcf,10,klonc701,,,cuzzp901,kulpr901,guccc901,hallt901,,,iwakh001,verlj001,,regular,8,0,SEA,DET,y,both,y,y,y,2013
HOU201309180,CIN,HOU,HOU03,20130918,0,7:10PM,night,,,true,,318,29701,dry,none,dome,73,unknown,0,wilkt701,,,mcclt901,fostm901,bellw901,hudsm901,,,simoa001,delej002,chapa001,regular,6,5,CIN,HOU,y,both,y,y,y,2013
KCA201309180,CLE,KCA,KAN06,20130918,0,7:10PM,night,,,true,,169,21198,unknown,unknown,sunny,85,rtol,15,boycd701,,,johna901,welkb901,onorb901,culbf901,,,chenb001,salad001,,regular,2,7,KCA,CLE,y,both,y,y,y,2013
MIL201309180,CHN,MIL,MIL06,20130918,0,7:10PM,night,,,false,,166,24632,unknown,unknown,sunny,74,fromrf,13,odrit701,,,basnt901,fairc901,schrp901,kellj901,,,thort001,rusic001,,regular,0,7,MIL,CHN,y,both,y,y,y,2013
NYN201309180,SFN,NYN,NYC20,20130918,0,7:11PM,night,,,false,,191,23698,unknown,unknown,sunny,64,tolf,11,karph701,,,hicke901,holbs901,nelsj901,wolfj901,,,blacv001,romos001,,regular,4,5,NYN,SFN,y,both,y,y,y,2013
OAK201309180,ANA,OAK,OAK01,20130918,0,12:38PM,day,,,true,,199,20260,unknown,unknown,sunny,70,torf,8,feldd701,,,mealj901,emmep901,conrc901,darlg901,,,gutij002,chavj001,friee001,regular,5,4,ANA,OAK,y,both,y,y,y,2013
PHI201309180,MIA,PHI,PHI13,20130918,0,7:06PM,night,,,false,,212,28908,unknown,unknown,cloudy,70,ltor,5,macom701,,,herna901,nauep901,rackd901,eddid901,,,handb001,jimec002,cishs001,regular,4,3,MIA,PHI,y,both,y,y,y,2013
PIT201309180,SDN,PIT,PIT08,20130918,0,7:07PM,night,,,false,,153,27640,unknown,unknown,cloudy,71,tocf,7,webbb701,,,welkt901,belld901,drecb901,everm901,,,thayd001,melam001,streh001,regular,3,2,SDN,PIT,y,both,y,y,y,2013
TBA201309180,TEX,TBA,STP01,20130918,0,7:11PM,night,,,true,,256,14827,unknown,unknown,dome,72,torf,0,mathb701,,,coope901,randt901,vanol901,gonzm901,,,gomeb001,ortij004,,regular,3,4,TBA,TEX,y,both,y,y,y,2013
TOR201309180,NYA,TOR,TOR02,20130918,0,7:08PM,night,,,true,,172,24247,unknown,unknown,cloudy,61,fromrf,9,lajor701,,,iassd901,knigb901,carlm901,davig901,,,huffd001,delas001,rivem002,regular,4,3,NYA,TOR,y,both,y,y,y,2013
WAS201309180,ATL,WAS,WAS11,20130918,0,7:06PM,night,,,false,,200,30636,unknown,unknown,cloudy,65,rtol,2,tritb701,,,buckc901,scotd901,ticht901,bakej902,,,loe-k001,ohler001,kimbc001,regular,5,2,ATL,WAS,y,both,y,y,y,2013
ARI201309190,LAN,ARI,PHO01,20130919,0,12:40PM,day,,,false,,190,22763,dry,none,dome,74,unknown,0,rausg701,,,joycj901,fleta901,drakr901,westj901,,,howej003,collj001,jansk001,regular,7,6,LAN,ARI,y,both,y,y,y,2013
BOS201309190,BAL,BOS,BOS07,20130919,0,7:11PM,night,,,true,,138,36436,unknown,unknown,sunny,69,fromcf,2,shalm701,,,wegnm901,timmt901,wintm901,diazl901,,,lackj001,tillc001,,regular,1,3,BOS,BAL,y,both,y,y,y,2013
CLE201309190,HOU,CLE,CLE08,20130919,0,7:07PM,night,,,true,,218,12607,unknown,unknown,cloudy,74,tocf,10,brosc701,,,scotd901,ticht901,bakej902,buckc901,,,shawb001,cruzr001,,regular,1,2,CLE,HOU,y,both,y,y,y,2013
COL201309190,SLN,COL,DEN02,20130919,0,1:10PM,day,,,false,,309,33258,unknown,unknown,cloudy,59,fromlf,9,einsd701,,,carav901,millb901,blasc901,danlk901,,,scahr001,salaf001,,regular,6,7,COL,SLN,y,both,y,y,y,2013
DET201309190,SEA,DET,DET05,20130919,0,1:08PM,day,,,true,,163,38431,unknown,unknown,unknown,77,fromrf,11,klonc701,,,kulpr901,guccc901,hallt901,cuzzp901,,,fistd001,furbc001,benoj001,regular,4,5,DET,SEA,y,both,y,y,y,2013
MIL201309190,CHN,MIL,MIL06,20130919,0,1:10PM,day,,,false,,170,21625,unknown,unknown,cloudy,78,fromrf,7,odrit701,,,fairc901,schrp901,kellj901,basnt901,,,arrij001,lohsk001,,regular,5,1,CHN,MIL,y,both,y,y,y,2013
NYN201309190,SFN,NYN,NYC20,20130919,0,1:10PM,day,,,false,,157,22897,unknown,unknown,sunny,75,torf,6,karph701,,,holbs901,nelsj901,wolfj901,hicke901,,,bumgm001,niesj001,lopej002,regular,2,1,SFN,NYN,y,both,y,y,y,2013
OAK201309190,MIN,OAK,OAK01,20130919,0,7:07PM,night,,,true,,221,11461,unknown,unknown,sunny,72,torf,9,younj701,,,fostm901,bellw901,hudsm901,mcclt901,,,dools001,marts001,,regular,6,8,OAK,MIN,y,both,y,y,y,2013
PIT201309190,SDN,PIT,PIT08,20130919,0,12:38PM,day,,,false,,190,26242,unknown,unknown,cloudy,71,rtol,4,krizt701,,,belld901,drecb901,everm901,welkt901,,,coleg001,kenni001,,regular,1,10,PIT,SDN,y,both,y,y,y,2013
TBA201309190,TEX,TBA,STP01,20130919,0,7:11PM,night,,,true,,220,13550,unknown,unknown,dome,72,fromlf,0,mathb701,,,randt901,vanol901,gonzm901,coope901,,,darvy001,moorm003,,regular,8,2,TEX,TBA,y,both,y,y,y,2013
TOR201309190,NYA,TOR,TOR02,20130919,0,7:08PM,night,,,true,,173,32003,unknown,unknown,cloudy,68,tocf,6,moreh701,,,knigb901,carlm901,davig901,iassd901,,,redmt002,kuroh001,jansc001,regular,2,6,TOR,NYA,y,both,y,y,y,2013
WAS201309190,MIA,WAS,WAS11,20130919,0,7:06PM,night,,,false,,175,25945,unknown,unknown,cloudy,73,tolf,3,vincd701,,,welkb901,onorb901,culbf901,johna901,,,gonzg003,alvah001,sorir001,regular,2,3,WAS,MIA,y,both,y,y,y,2013
ANA201309200,SEA,ANA,ANA01,20130920,0,7:08PM,night,,,true,,250,39469,unknown,unknown,overcast,68,torf,5,munse701,,,fleta901,drakr901,westj901,joycj901,,,rasmc002,lafrb001,,regular,2,3,ANA,SEA,y,both,y,y,y,2013
BOS201309200,TOR,BOS,BOS07,20130920,0,7:10PM,night,,,true,,206,37215,unknown,unknown,sunny,68,fromlf,8,shalm701,,,vanol901,gonzm901,coope901,randt901,,,lestj001,rogee002,uehak001,regular,3,6,BOS,TOR,y,both,y,y,y,2013
CHN201309200,ATL,CHN,CHI11,20130920,0,1:23PM,day,,,false,,195,29539,unknown,unknown,unknown,76,tocf,6,frisd701,,,emmep901,conrc901,darlg901,mealj901,,,carpd001,gregk001,,regular,9,5,ATL,CHN,y,both,y,y,y,2013
CLE201309200,HOU,CLE,CLE08,20130920,0,7:04PM,night,,,true,,128,17310,unknown,unknown,cloudy,82,tocf,11,brosc701,,,ticht901,bakej902,buckc901,scotd901,,,mcalz001,oberb001,shawb001,regular,1,2,CLE,HOU,y,both,y,y,y,2013
COL201309200,ARI,COL,DEN02,20130920,0,6:10PM,night,,,false,,197,38247,unknown,unknown,sunny,70,fromrf,3,einsd701,,,schrp901,kellj901,basnt901,fairc901,,,chacj001,sippt001,,regular,4,9,COL,ARI,y,both,y,y,y,2013
DET201309200,CHA,DET,DET05,20130920,0,7:08PM,night,,,true,,212,39643,unknown,unknown,overcast,71,tolf,10,kleir701,,,timmt901,wintm901,diazl901,wegnm901,,,schem001,axeld001,,regular,5,12,DET,CHA,y,both,y,y,y,2013
KCA201309200,TEX,KCA,KAN06,20130920,0,7:11PM,night,,,true,,179,21837,unknown,unknown,cloudy,67,ltor,7,boycd701,,,nelsj901,wolfj901,hicke901,holbs901,,,hochl001,frasj002,hollg001,regular,1,2,KCA,TEX,y,both,y,y,y,2013
