gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
NYA201209191,TOR,NYA,NYC21,20120919,1,1:08PM,day,,,true,,161,39859,unknown,unknown,cloudy,67,ltor,14,karph701,,,barkl901,basnt901,barrl901,cedeg901,,,petta001,alvah001,sorir001,regular,2,4,NYA,TOR,y,both,y,y,y,2012
NYA201209192,TOR,NYA,NYC21,20120919,2,7:09PM,night,,,true,,186,39997,unknown,unknown,cloudy,67,ltor,8,karph701,,,johna901,barrl901,cedeg901,basnt901,,,epplc001,delas001,sorir001,regular,1,2,NYA,TOR,y,both,y,y,y,2012
NYN201209190,PHI,NYN,NYC20,20120919,0,7:11PM,night,,,false,,198,21741,unknown,unknown,unknown,68,fromlf,8,freed701,,,davib902,gormb901,randt901,ticht901,,,horsj001,edgij001,papej001,regular,3,2,PHI,NYN,y,both,y,y,y,2012
PIT201209190,MIL,PIT,PIT08,20120919,0,7:06PM,night,,,false,,179,15337,unknown,unknown,cloudy,62,rtol,5,krizt701,,,onorb901,fairc901,marqa901,hallt901,,,estrm001,mcphk001,axfoj001,regular,3,1,MIL,PIT,y,both,y,y,y,2012
SEA201209190,BAL,SEA,SEA03,20120919,0,7:10PM,night,,,true,,194,14001,unknown,unknown,sunny,67,rtol,4,radoe701,,,kulpr901,bellw901,guccc901,bakej902,,,ayall001,kinnj001,johnj010,regular,3,1,BAL,SEA,y,both,y,y,y,2012
SFN201209190,COL,SFN,SFO03,20120919,0,7:15PM,night,,,false,,177,41292,unknown,unknown,sunny,58,tocf,16,bushd701,,,hicke901,conrc901,carlm901,herna901,,,cainm001,chatt001,,regular,1,7,SFN,COL,y,both,y,y,y,2012
SLN201209190,HOU,SLN,STL10,20120919,0,7:16PM,night,,,false,,169,39062,unknown,unknown,cloudy,72,rtol,15,smitm701,,,estam901,vanol901,belld901,culbf901,,,lynnl001,harrl002,mottj001,regular,0,5,SLN,HOU,y,both,y,y,y,2012
TBA201209190,BOS,TBA,STP01,20120919,0,7:11PM,night,,,true,,201,12708,unknown,unknown,dome,72,rtol,0,mathb701,,,barrt901,hudsm901,mcclt901,reybd901,,,archc001,matsd001,,regular,3,13,TBA,BOS,y,both,y,y,y,2012
WAS201209191,LAN,WAS,WAS11,20120919,1,4:06PM,day,,,false,,187,0,unknown,unknown,sunny,71,fromlf,10,tritb701,,,knigb901,fagac901,wintm901,wegnm901,,,zimmj003,haraa001,clipt001,regular,1,3,WAS,LAN,y,both,y,y,y,2012
WAS201209192,LAN,WAS,WAS11,20120919,2,7:47PM,night,,,false,,178,26931,unknown,unknown,sunny,66,ltor,2,tritb701,,,porta901,wintm901,wegnm901,fagac901,,,belir001,clipt001,leagb001,regular,7,6,LAN,WAS,y,both,y,y,y,2012
ANA201209200,TEX,ANA,ANA01,20120920,0,7:08PM,night,,,true,,159,38205,unknown,unknown,sunny,81,torf,5,munse701,,,welkb901,blasc901,wolfj901,nelsj901,,,darvy001,friee001,nathj001,regular,3,1,TEX,ANA,y,both,y,y,y,2012
ARI201209200,SDN,ARI,PHO01,20120920,0,12:41PM,day,,,false,,171,17821,dry,none,dome,73,unknown,0,rausg701,,,nauep901,demud901,eddid901,danlk901,,,richc002,skagt001,bassa001,regular,6,5,SDN,ARI,y,both,y,y,y,2012
CHN201209200,CIN,CHN,CHI11,20120920,0,1:22PM,day,,,false,,188,25891,unknown,unknown,cloudy,68,ltor,11,frisd701,,,everm901,diazl901,welkt901,schrp901,,,cuetj001,corpm001,simoa001,regular,5,3,CIN,CHN,y,both,y,y,y,2012
CLE201209200,MIN,CLE,CLE08,20120920,0,12:05PM,day,,,true,,189,12331,unknown,unknown,unknown,64,tocf,15,murrc701,,,fleta901,westj901,muchm901,holbs901,,,rogee002,swara001,,regular,3,4,CLE,MIN,y,both,y,y,y,2012
DET201209200,OAK,DET,DET05,20120920,0,1:06PM,day,,,true,,194,34635,unknown,unknown,unknown,54,rtol,12,klonc701,,,darlg901,emmep901,mealj901,barrs901,,,neshp001,sanca004,,regular,12,4,OAK,DET,y,both,y,y,y,2012
KCA201209200,CHA,KCA,KAN06,20120920,0,7:12PM,night,,,true,,161,14710,unknown,unknown,sunny,73,unknown,1,boycd701,,,fostm901,coope901,kellj901,timmt901,,,hollg001,craij001,,regular,3,4,KCA,CHA,y,both,y,y,y,2012
NYA201209200,TOR,NYA,NYC21,20120920,0,7:08PM,night,,,true,,221,40511,unknown,unknown,unknown,65,fromrf,12,karph701,,,barrl901,cedeg901,barkl901,johna901,,,hughp001,laffa001,robed002,regular,7,10,NYA,TOR,y,both,y,y,y,2012
NYN201209200,PHI,NYN,NYC20,20120920,0,7:11PM,night,,,false,,187,20010,unknown,unknown,unknown,66,rtol,13,freed701,,,gormb901,randt901,ticht901,davib902,,,cloyt001,hefnj001,,regular,16,1,PHI,NYN,y,both,y,y,y,2012
PIT201209200,MIL,PIT,PIT08,20120920,0,4:06PM,day,,,false,,247,14697,unknown,unknown,sunny,75,rtol,9,patte701,,,fairc901,marqa901,hallt901,onorb901,,,parrm001,resoc001,axfoj001,regular,9,7,MIL,PIT,y,both,y,y,y,2012
SFN201209200,COL,SFN,SFO03,20120920,0,12:45PM,day,,,false,,180,41157,unknown,unknown,cloudy,62,tocf,5,bushd701,,,conrc901,carlm901,herna901,hicke901,,,zitob001,delaj001,,regular,2,9,SFN,COL,y,both,y,y,y,2012
SLN201209200,HOU,SLN,STL10,20120920,0,12:46PM,day,,,false,,207,34788,unknown,unknown,cloudy,76,ltor,5,muelg701,,,vanol901,belld901,culbf901,estam901,,,garcj004,norrb001,mottj001,regular,4,5,SLN,HOU,y,both,y,y,y,2012
TBA201209200,BOS,TBA,STP01,20120920,0,7:12PM,night,,,true,,192,12963,unknown,unknown,dome,72,unknown,0,mathb701,,,hudsm901,mcclt901,reybd901,barrt901,,,badeb001,baila001,,regular,4,7,TBA,BOS,y,both,y,y,y,2012
WAS201209200,LAN,WAS,WAS11,20120920,0,7:07PM,night,,,false,,175,30359,unknown,unknown,sunny,68,tolf,9,tritb701,,,wintm901,wegnm901,knigb901,porta901,,,detwr001,capuc001,stord001,regular,1,4,WAS,LAN,y,both,y,y,y,2012
ANA201209210,CHA,ANA,ANA01,20120921,0,7:08PM,night,,,true,,152,39326,unknown,unknown,cloudy,82,tocf,6,franm701,,,carlm901,herna901,hicke901,conrc901,,,sante001,peavj001,,regular,2,6,ANA,CHA,y,both,y,y,y,2012
BOS201209210,BAL,BOS,BOS07,20120921,0,7:11PM,night,,,true,,180,37731,unknown,unknown,cloudy,60,fromrf,10,scogc701,,,wegnm901,knigb901,porta901,wintm901,,,gonzm003,lestj001,johnj010,regular,4,2,BAL,BOS,y,both,y,y,y,2012
CHN201209210,SLN,CHN,CHI11,20120921,0,1:21PM,day,,,false,,241,29100,wet,drizzle,unknown,59,ltor,9,frisd701,,,carav901,millb901,buckc901,iassd901,,,cabra003,kellj001,,regular,4,5,CHN,SLN,y,both,y,y,y,2012
CIN201209210,LAN,CIN,CIN09,20120921,0,7:11PM,night,,,false,,200,35397,unknown,unknown,cloudy,72,unknown,2,rothr701,,,westj901,muchm901,holbs901,fleta901,,,belir001,lecus001,leagb001,regular,3,1,LAN,CIN,y,both,y,y,y,2012
COL201209210,ARI,COL,DEN02,20120921,0,6:10PM,night,,,false,,210,42359,unknown,unknown,sunny,75,rtol,4,einsd701,,,blasc901,guccc901,nelsj901,welkb901,,,milew001,whita001,,regular,15,5,ARI,COL,y,both,y,y,y,2012
HOU201209210,PIT,HOU,HOU03,20120921,0,7:08PM,night,,,false,,204,17093,unknown,unknown,sunny,84,tocf,7,blour701,,,coope901,kellj901,timmt901,fostm901,,,rodrf004,lockj001,,regular,1,7,HOU,PIT,y,both,y,y,y,2012
KCA201209210,CLE,KCA,KAN06,20120921,0,7:15PM,night,,,true,,161,22805,unknown,unknown,sunny,75,torf,8,schus701,,,cedeg901,barkl901,rippm901,johna901,,,mendl001,mastj001,hollg001,regular,3,6,KCA,CLE,y,both,y,y,y,2012
NYA201209210,OAK,NYA,NYC21,20120921,0,7:07PM,night,,,true,,182,40759,unknown,unknown,sunny,68,tolf,8,freed701,,,belld901,culbf901,estam901,vanol901,,,robed002,dools001,,regular,1,2,NYA,OAK,y,both,y,y,y,2012
NYN201209210,MIA,NYN,NYC20,20120921,0,7:11PM,night,,,false,,164,25446,unknown,unknown,cloudy,68,tolf,8,karph701,,,diazl901,welkt901,schrp901,everm901,,,niesj001,turnj002,,regular,3,7,NYN,MIA,y,both,y,y,y,2012
PHI201209210,ATL,PHI,PHI13,20120921,0,7:07PM,night,,,false,,156,44052,unknown,unknown,cloudy,76,rtol,6,macom701,,,emmep901,mealj901,barrs901,darlg901,,,kendk001,hanst001,,regular,2,6,PHI,ATL,y,both,y,y,y,2012
SEA201209210,TEX,SEA,SEA03,20120921,0,7:12PM,night,,,true,,168,17893,dry,none,dome,60,unknown,0,padud701,,,demud901,eddid901,danlk901,nauep901,,,iwakh001,perem004,wilht001,regular,3,6,SEA,TEX,y,both,y,y,y,2012
SFN201209210,SDN,SFN,SFO03,20120921,0,7:20PM,night,,,false,,178,41728,unknown,unknown,cloudy,56,torf,9,bushd701,,,bellw901,wolfj901,bakej902,kulpr901,,,voger001,kellc001,,regular,1,5,SFN,SDN,y,both,y,y,y,2012
TBA201209210,TOR,TBA,STP01,20120921,0,7:10PM,night,,,true,,176,14187,unknown,unknown,dome,72,unknown,0,mathb701,,,randt901,ticht901,davib902,gormb901,,,shiej002,villc001,,regular,1,12,TBA,TOR,y,both,y,y,y,2012
WAS201209210,MIL,WAS,WAS11,20120921,0,7:07PM,night,,,false,,180,30382,unknown,unknown,sunny,77,tolf,12,mathd701,,,mcclt901,reybd901,barrt901,hudsm901,,,veraj001,clipt001,axfoj001,regular,4,2,MIL,WAS,y,both,y,y,y,2012
ANA201209220,CHA,ANA,ANA01,20120922,0,6:09PM,night,,,true,,168,41440,unknown,unknown,unknown,86,tocf,4,munse701,,,herna901,hicke901,conrc901,carlm901,,,hared001,quinj001,friee001,regular,2,4,ANA,CHA,y,both,y,y,y,2012
BOS201209220,BAL,BOS,BOS07,20120922,0,1:10PM,day,,,true,,254,37570,unknown,unknown,unknown,63,tocf,7,shalm701,,,knigb901,porta901,wintm901,wegnm901,,,huntt002,aceva001,johnj010,regular,9,6,BAL,BOS,y,both,y,y,y,2012
CHN201209220,SLN,CHN,CHI11,20120922,0,12:05PM,day,,,false,,222,40298,unknown,unknown,overcast,50,fromlf,23,speaa701,,,millb901,buckc901,iassd901,carav901,,,boggm001,chapj001,mottj001,regular,5,4,SLN,CHN,y,both,y,y,y,2012
CIN201209220,LAN,CIN,CIN09,20120922,0,4:07PM,day,,,false,,175,41117,unknown,unknown,unknown,72,tolf,15,rothr701,,,muchm901,holbs901,fleta901,westj901,,,latom001,fifes001,,regular,0,6,CIN,LAN,y,both,y,y,y,2012
COL201209220,ARI,COL,DEN02,20120922,0,6:10PM,night,,,false,,205,33689,unknown,unknown,cloudy,75,fromlf,14,einsd701,,,guccc901,nelsj901,welkb901,blasc901,,,bergb002,torrc001,putzj001,regular,8,7,ARI,COL,y,both,y,y,y,2012
DET201209220,MIN,DET,DET05,20120922,0,4:05PM,day,,,true,,143,40586,unknown,unknown,overcast,58,tolf,9,marod701,,,marqa901,hallt901,onorb901,fairc901,,,fistd001,dedus001,,regular,0,8,DET,MIN,y,both,y,y,y,2012
HOU201209220,PIT,HOU,HOU03,20120922,0,6:13PM,night,,,false,,166,17185,dry,none,dome,73,unknown,0,blour701,,,kellj901,timmt901,fostm901,coope901,,,keucd001,corrk001,lopew001,regular,1,4,HOU,PIT,y,both,y,y,y,2012
KCA201209220,CLE,KCA,KAN06,20120922,0,6:10PM,night,,,true,,167,24304,unknown,unknown,sunny,66,ltor,11,schus701,,,barkl901,rippm901,johna901,cedeg901,,,smitw002,jimeu001,herrk001,regular,3,5,KCA,CLE,y,both,y,y,y,2012
NYA201209220,OAK,NYA,NYC21,20120922,0,1:08PM,day,,,true,,343,44026,unknown,unknown,unknown,75,rtol,17,altmb701,,,culbf901,estam901,vanol901,belld901,,,wadec001,rosst001,,regular,9,10,NYA,OAK,y,both,y,y,y,2012
NYN201209220,MIA,NYN,NYC20,20120922,0,1:11PM,day,,,false,,146,30332,unknown,unknown,unknown,74,tolf,16,karph701,,,welkt901,schrp901,everm901,diazl901,,,dickr001,buehm001,raucj001,regular,3,4,NYN,MIA,y,both,y,y,y,2012
PHI201209220,ATL,PHI,PHI13,20120922,0,4:06PM,day,,,false,,189,45377,unknown,unknown,cloudy,83,torf,12,bellj701,,,mealj901,barrs901,darlg901,emmep901,,,minom001,hallr001,,regular,8,2,ATL,PHI,y,both,y,y,y,2012
SEA201209220,TEX,SEA,SEA03,20120922,0,6:10PM,night,,,true,,141,17671,unknown,unknown,sunny,67,torf,1,padud701,,,eddid901,danlk901,nauep901,demud901,,,beavb001,harrm001,wilht001,regular,0,1,SEA,TEX,y,both,y,y,y,2012
SFN201209220,SDN,SFN,SFO03,20120922,0,6:05PM,night,,,false,,179,42418,unknown,unknown,cloudy,63,torf,8,dybdc701,,,wolfj901,bakej902,kulpr901,bellw901,,,bumgm001,werna001,,regular,4,8,SFN,SDN,y,both,y,y,y,2012
TBA201209220,TOR,TBA,STP01,20120922,0,7:11PM,night,,,true,,205,15699,unknown,unknown,dome,72,torf,0,mathb701,,,ticht901,davib902,gormb901,randt901,,,badeb001,morrb001,,regular,5,11,TBA,TOR,y,both,y,y,y,2012
WAS201209220,MIL,WAS,WAS11,20120922,0,1:07PM,day,,,false,,186,40493,unknown,unknown,sunny,78,rtol,1,mathd701,,,reybd901,barrt901,hudsm901,mcclt901,,,gonzg003,peraw001,,regular,4,10,WAS,MIL,y,both,y,y,y,2012
ANA201209230,CHA,ANA,ANA01,20120923,0,12:38PM,day,,,true,,159,36546,unknown,unknown,sunny,94,tocf,6,munse701,,,hicke901,conrc901,carlm901,herna901,,,weavj003,floyg001,,regular,1,4,ANA,CHA,y,both,y,y,y,2012
BOS201209230,BAL,BOS,BOS07,20120923,0,1:35PM,day,,,true,,173,37310,unknown,unknown,cloudy,70,ltor,14,ellib701,,,porta901,wintm901,wegnm901,knigb901,,,tazaj001,ayall001,baila001,regular,1,2,BOS,BAL,y,both,y,y,y,2012
CHN201209230,SLN,CHN,CHI11,20120923,0,1:25PM,day,,,false,,191,33354,unknown,unknown,cloudy,57,ltor,8,roseb701,,,buckc901,iassd901,carav901,millb901,,,lohsk001,germj001,mottj001,regular,6,3,SLN,CHN,y,both,y,y,y,2012
CIN201209230,LAN,CIN,CIN09,20120923,0,8:07PM,night,,,false,,199,32932,unknown,unknown,cloudy,61,tocf,7,camem701,,,holbs901,fleta901,westj901,muchm901,,,tolls002,bailh001,leagb001,regular,5,3,LAN,CIN,y,both,y,y,y,2012
COL201209230,ARI,COL,DEN02,20120923,0,1:10PM,day,,,false,,239,32448,unknown,unknown,cloudy,82,tolf,9,ringt701,,,nelsj901,welkb901,blasc901,guccc901,,,albem001,belim001,putzj001,regular,10,7,ARI,COL,y,both,y,y,y,2012
DET201209231,MIN,DET,DET05,20120923,1,1:05PM,day,,,true,,185,40438,unknown,unknown,cloudy,55,tolf,9,marod701,,,hallt901,rackd901,fairc901,marqa901,,,diams001,schem001,,regular,10,4,MIN,DET,y,both,y,y,y,2012
DET201209232,MIN,DET,DET05,20120923,2,7:06PM,night,,,true,,187,39839,unknown,unknown,cloudy,56,tolf,12,marod701,,,onorb901,fairc901,marqa901,rackd901,,,burtj001,valvj001,perkg001,regular,2,1,MIN,DET,y,both,y,y,y,2012
HOU201209230,PIT,HOU,HOU03,20120923,0,1:06PM,day,,,false,,207,15207,dry,none,dome,73,unknown,0,porzg701,,,timmt901,fostm901,coope901,kellj901,,,burna001,lylej001,,regular,8,1,PIT,HOU,y,both,y,y,y,2012
KCA201209230,CLE,KCA,KAN06,20120923,0,1:10PM,day,,,true,,197,22960,unknown,unknown,sunny,65,rtol,5,schus701,,,rippm901,johna901,cedeg901,barkl901,,,huffd001,odorj001,,regular,15,4,CLE,KCA,y,both,y,y,y,2012
NYA201209230,OAK,NYA,NYC21,20120923,0,1:09PM,day,,,true,,225,43867,unknown,unknown,sunny,67,ltor,11,altmb701,,,estam901,vanol901,belld901,culbf901,,,blevj001,kuroh001,balfg001,regular,5,4,OAK,NYA,y,both,y,y,y,2012
NYN201209230,MIA,NYN,NYC20,20120923,0,1:10PM,day,,,false,,183,26923,unknown,unknown,cloudy,68,fromlf,11,karph701,,,schrp901,everm901,diazl901,welkt901,,,parnb001,webbr001,,regular,2,3,NYN,MIA,y,both,y,y,y,2012
PHI201209230,ATL,PHI,PHI13,20120923,0,1:36PM,day,,,false,,151,43968,unknown,unknown,sunny,67,fromcf,7,dunnj701,,,barrs901,darlg901,emmep901,mealj901,,,hudst001,lee-c003,kimbc001,regular,2,1,ATL,PHI,y,both,y,y,y,2012
SEA201209230,TEX,SEA,SEA03,20120923,0,1:10PM,day,,,true,,189,19024,unknown,unknown,sunny,60,ltor,5,radoe701,,,danlk901,tumpj901,demud901,eddid901,,,dempr002,vargj001,nathj001,regular,3,2,TEX,SEA,y,both,y,y,y,2012
SFN201209230,SDN,SFN,SFO03,20120923,0,1:05PM,day,,,false,,204,41511,unknown,unknown,unknown,66,tocf,6,dybdc701,,,bakej902,kulpr901,bellw901,wolfj901,,,stule002,hensc002,streh001,regular,6,4,SDN,SFN,y,both,y,y,y,2012
TBA201209230,TOR,TBA,STP01,20120923,0,1:42PM,day,,,true,,180,18985,unknown,unknown,dome,72,ltor,0,mathb701,,,davib902,gormb901,randt901,ticht901,,,hellj001,jenkc001,rodnf001,regular,0,3,TBA,TOR,y,both,y,y,y,2012
WAS201209230,MIL,WAS,WAS11,20120923,0,1:37PM,day,,,false,,222,33111,unknown,unknown,cloudy,67,ltor,10,mathd701,,,barrt901,hudsm901,mcclt901,reybd901,,,kintb001,mattr001,axfoj001,regular,6,2,MIL,WAS,y,both,y,y,y,2012
BAL201209241,TOR,BAL,BAL12,20120924,1,4:08PM,day,,,true,,163,0,unknown,unknown,sunny,66,ltor,5,hennj701,,,fairc901,marqa901,hallt901,onorb901,,,johns001,alvah001,johnj010,regular,1,4,BAL,TOR,y,both,y,y,y,2012
BAL201209242,TOR,BAL,BAL12,20120924,2,7:33PM,night,,,true,,195,31015,unknown,unknown,sunny,65,ltor,3,hennj701,,,barrl901,marqa901,hallt901,onorb901,,,romer002,chenw001,,regular,9,5,TOR,BAL,y,both,y,y,y,2012
CHA201209240,CLE,CHA,CHI12,20120924,0,7:10PM,night,,,true,,157,20206,unknown,unknown,sunny,66,tolf,20,roseb701,,,vanol901,belld901,laynj901,estam901,,,myerb001,pestv001,veald001,regular,4,5,CHA,CLE,y,both,y,y,y,2012
COL201209240,ARI,COL,DEN02,20120924,0,6:41PM,night,,,false,,150,22277,unknown,unknown,unknown,72,tocf,4,einsd701,,,reynj901,hoyej901,joycj901,porta901,,,chatt001,cahit001,betar001,regular,2,4,COL,ARI,y,both,y,y,y,2012
DET201209240,KCA,DET,DET05,20120924,0,7:07PM,night,,,true,,154,31521,unknown,unknown,sunny,63,rtol,17,klonc701,,,welkb901,blasc901,guccc901,nelsj901,,,verlj001,hochl001,,regular,2,6,DET,KCA,y,both,y,y,y,2012
HOU201209240,SLN,HOU,HOU03,20120924,0,7:06PM,night,,,false,,183,12584,dry,none,dome,73,unknown,0,porzg701,,,conrc901,carlm901,herna901,hicke901,,,lynnl001,abadf001,,regular,6,1,SLN,HOU,y,both,y,y,y,2012
MIN201209240,NYA,MIN,MIN04,20120924,0,7:10PM,night,,,true,,166,33720,unknown,unknown,sunny,75,tolf,13,thors701,,,nauep901,demud901,eddid901,danlk901,,,petta001,hendl001,,regular,6,3,NYA,MIN,y,both,y,y,y,2012
NYN201209240,PIT,NYN,NYC20,20120924,0,7:12PM,night,,,false,,194,22072,unknown,unknown,cloudy,64,torf,10,karph701,,,gonzm901,gibsg901,cuzzp901,davig901,,,mejij001,mcphk001,,regular,2,6,NYN,PIT,y,both,y,y,y,2012
TEX201209240,OAK,TEX,ARL02,20120924,0,7:08PM,night,,,true,,193,43044,unknown,unknown,cloudy,91,fromrf,15,wells701,,,kulpr901,bellw901,wolfj901,emmep901,,,nathj001,rosst001,,regular,4,5,TEX,OAK,y,both,y,y,y,2012
WAS201209240,MIL,WAS,WAS11,20120924,0,1:06PM,day,,,false,,206,25302,unknown,unknown,cloudy,66,torf,8,mathd701,,,hudsm901,mcclt901,reybd901,barrt901,,,zimmj003,estrm001,,regular,2,12,WAS,MIL,y,both,y,y,y,2012
ANA201209250,SEA,ANA,ANA01,20120925,0,7:07PM,night,,,true,,190,38538,unknown,unknown,sunny,69,rtol,4,franm701,,,johna901,cedeg901,barkl901,culbf901,,,greiz001,ramie004,friee001,regular,4,5,ANA,SEA,y,both,y,y,y,2012
ATL201209250,MIA,ATL,ATL02,20120925,0,7:11PM,night,,,false,,144,25632,unknown,unknown,cloudy,79,tolf,6,wilkj701,,,mcclt901,reybd901,barrt901,hudsm901,,,kimbc001,dunnm002,,regular,3,4,ATL,MIA,y,both,y,y,y,2012
BAL201209250,TOR,BAL,BAL12,20120925,0,7:09PM,night,,,true,,164,30205,unknown,unknown,sunny,72,tocf,5,jacom701,,,marqa901,hallt901,onorb901,fairc901,,,laffa001,saunj001,,regular,4,0,TOR,BAL,y,both,y,y,y,2012
BOS201209250,TBA,BOS,BOS07,20120925,0,7:22PM,night,,,true,,170,37045,unknown,unknown,cloudy,66,torf,12,shalm701,,,everm901,diazl901,welkt901,schrp901,,,pricd001,buchc001,,regular,5,2,TBA,BOS,y,both,y,y,y,2012
CHA201209250,CLE,CHA,CHI12,20120925,0,1:09PM,day,,,true,,155,13797,unknown,unknown,cloudy,78,fromrf,3,roseb701,,,belld901,laynj901,estam901,vanol901,,,klubc001,lirif001,perec002,regular,4,3,CLE,CHA,y,both,y,y,y,2012
CIN201209250,MIL,CIN,CIN09,20120925,0,7:10PM,night,,,false,,168,18155,unknown,unknown,overcast,67,fromrf,8,rothr701,,,timmt901,scotd901,wegnm901,knigb901,,,cuetj001,fierm001,chapa001,regular,2,4,CIN,MIL,y,both,y,y,y,2012
COL201209250,CHN,COL,DEN02,20120925,0,6:42PM,night,,,false,,166,26660,wet,drizzle,unknown,54,tolf,8,einsd701,,,hoyej901,joycj901,porta901,reynj901,,,torrc001,rusic001,,regular,5,10,COL,CHN,y,both,y,y,y,2012
DET201209250,KCA,DET,DET05,20120925,0,7:05PM,night,,,true,,133,29048,unknown,unknown,unknown,68,fromrf,13,klonc701,,,blasc901,guccc901,nelsj901,welkb901,,,sanca004,chenb001,,regular,0,2,DET,KCA,y,both,y,y,y,2012
HOU201209250,SLN,HOU,HOU03,20120925,0,7:06PM,night,,,false,,162,16943,dry,none,dome,73,unknown,0,blour701,,,carlm901,herna901,hicke901,conrc901,,,garcj004,harrl002,,regular,4,0,SLN,HOU,y,both,y,y,y,2012
MIN201209250,NYA,MIN,MIN04,20120925,0,7:10PM,night,,,true,,178,33346,unknown,unknown,cloudy,64,ltor,7,wongg701,,,demud901,eddid901,danlk901,nauep901,,,fienc001,hughp001,perkg001,regular,4,5,MIN,NYA,y,both,y,y,y,2012
NYN201209250,PIT,NYN,NYC20,20120925,0,7:12PM,night,,,false,,206,25286,unknown,unknown,unknown,69,tolf,12,karph701,,,gibsg901,cuzzp901,davig901,gonzm901,,,rodrw002,mchuc001,,regular,10,6,PIT,NYN,y,both,y,y,y,2012
PHI201209250,WAS,PHI,PHI13,20120925,0,7:07PM,night,,,false,,176,42304,unknown,unknown,cloudy,71,tocf,10,macom701,,,fleta901,westj901,muchm901,drakr901,,,hamec001,detwr001,papej001,regular,3,6,PHI,WAS,y,both,y,y,y,2012
SDN201209250,LAN,SDN,SAN02,20120925,0,7:06PM,night,,,false,,192,32346,unknown,unknown,cloudy,66,ltor,7,zaveb701,,,fostm901,kellj901,rippm901,coope901,,,volqe001,beckj002,streh001,regular,1,2,SDN,LAN,y,both,y,y,y,2012
SFN201209250,ARI,SFN,SFO03,20120925,0,7:14PM,night,,,false,,172,41153,unknown,unknown,unknown,54,tocf,2,feldd701,,,gormb901,carav901,randt901,ticht901,,,collj001,linct001,,regular,7,2,ARI,SFN,y,both,y,y,y,2012
TEX201209250,OAK,TEX,ARL02,20120925,0,7:07PM,night,,,true,,217,43874,unknown,unknown,sunny,90,fromrf,12,porzg701,,,bellw901,wolfj901,emmep901,kulpr901,,,scrie001,lowem002,balfg001,regular,3,2,OAK,TEX,y,both,y,y,y,2012
ANA201209260,SEA,ANA,ANA01,20120926,0,7:08PM,night,,,true,,183,37916,unknown,unknown,sunny,71,torf,3,munse701,,,cedeg901,barkl901,culbf901,johna901,,,friee001,pryos001,,regular,3,4,ANA,SEA,y,both,y,y,y,2012
ATL201209260,MIA,ATL,ATL02,20120926,0,7:11PM,night,,,false,,157,23420,unknown,unknown,cloudy,82,ltor,5,stamm701,,,reybd901,barrt901,hudsm901,mcclt901,,,mahop002,johnj009,kimbc001,regular,0,3,ATL,MIA,y,both,y,y,y,2012
BAL201209260,TOR,BAL,BAL12,20120926,0,7:08PM,night,,,true,,167,26513,unknown,unknown,cloudy,81,ltor,2,jacom701,,,hallt901,onorb901,fairc901,marqa901,,,gonzm003,villc001,,regular,2,12,BAL,TOR,y,both,y,y,y,2012
BOS201209260,TBA,BOS,BOS07,20120926,0,7:25PM,night,,,true,,198,37247,unknown,unknown,unknown,71,torf,13,scogc701,,,diazl901,welkt901,schrp901,everm901,,,cobba001,lestj001,rodnf001,regular,4,2,TBA,BOS,y,both,y,y,y,2012
CHA201209260,CLE,CHA,CHI12,20120926,0,7:09PM,night,,,true,,224,20166,unknown,unknown,sunny,57,ltor,13,roseb701,,,laynj901,estam901,vanol901,belld901,,,sippt001,thorm001,perec002,regular,6,4,CLE,CHA,y,both,y,y,y,2012
CIN201209260,MIL,CIN,CIN09,20120926,0,7:10PM,night,,,false,,184,20570,unknown,unknown,cloudy,74,unknown,5,rothr701,,,scotd901,wegnm901,knigb901,timmt901,,,marcs001,arrob001,,regular,8,1,MIL,CIN,y,both,y,y,y,2012
COL201209260,CHN,COL,DEN02,20120926,0,6:41PM,night,,,false,,170,27057,unknown,unknown,unknown,59,fromlf,9,platd701,,,joycj901,porta901,reynj901,hoyej901,,,pomed001,berkj001,,regular,0,6,COL,CHN,y,both,y,y,y,2012
DET201209260,KCA,DET,DET05,20120926,0,7:06PM,night,,,true,,159,32360,unknown,unknown,cloudy,63,ltor,6,klonc701,,,guccc901,nelsj901,welkb901,blasc901,,,benoj001,herrk001,valvj001,regular,4,5,DET,KCA,y,both,y,y,y,2012
HOU201209260,SLN,HOU,HOU03,20120926,0,7:09PM,night,,,false,,147,18712,dry,none,dome,73,unknown,0,wilkt701,,,herna901,hicke901,conrc901,carlm901,,,norrb001,carpc002,lopew001,regular,0,2,HOU,SLN,y,both,y,y,y,2012
MIN201209260,NYA,MIN,MIN04,20120926,0,12:12PM,day,,,true,,174,33251,unknown,unknown,sunny,59,fromlf,11,wongg701,,,eddid901,danlk901,nauep901,demud901,,,sabac001,duenb001,,regular,8,2,NYA,MIN,y,both,y,y,y,2012
NYN201209260,PIT,NYN,NYC20,20120926,0,7:11PM,night,,,false,,155,22890,unknown,unknown,unknown,72,torf,9,karph701,,,cuzzp901,davig901,gonzm901,gibsg901,,,hefnj001,lockj001,,regular,0,6,NYN,PIT,y,both,y,y,y,2012
